role,p,mor,ks,n,val,se
Detector,0.5,17,5,100,0.03227870788684932,0.0031236792904004774
Detector,0.5,17,6,100,0.032560331733171,0.003150015653059686
Detector,0.5,17,7,100,0.034995195249742185,0.003377053155917461
Detector,0.5,17,8,100,0.0754519060061658,0.006975891588620252
Detector,0.5,17,9,100,0.3556975729353849,0.022917680954326145
Detector,0.5,17,10,100,0.5301703683765986,0.024908974887202034
Liar,0.5,17,0,100,5.249482303283529,0.3052850667934777
Liar,0.5,17,1,100,3.7809151625051447,0.2353270715110402
Liar,0.5,17,2,100,2.9932605929823026,0.09704866421669474
Liar,0.5,17,3,100,3.239913629077785,0.02447777541336698
Liar,0.5,17,4,100,4.048169748497298,0.004988884653453861
Liar,0.5,17,5,100,5.008957731651188,9.374649776579628e-4
Liar,0.5,17,6,100,6.001569231928438,1.6641085009558838e-4
Liar,0.5,17,7,100,7.000249752494427,2.7040868289868396e-5
Liar,0.5,17,8,100,8.0000242737405,2.6868173766826626e-6
Liar,0.5,17,9,100,9.00000334574472,3.830464922293068e-7
Liar,0.5,17,10,100,9.999999742880634,2.6893948195606833e-8
Detector2,0.5,17,0,100,4.0181294199873175e-6,4.018113274623282e-7
Detector2,0.5,17,1,100,7.534818400677455e-6,7.534761627189124e-7
Detector2,0.5,17,2,100,1.3598074521507457e-5,1.3597889613876766e-6
Detector2,0.5,17,3,100,2.8152395602570156e-5,2.815160304519199e-6
Detector2,0.5,17,4,100,7.683594927708977e-5,7.683004551398847e-6
Detector2,0.5,17,5,100,2.848488540872911e-4,2.8476771521761625e-5
Detector2,0.5,17,6,100,0.0014497326716334579,1.4476309468142563e-4
Detector2,0.5,17,7,100,0.009861202465773416,9.76395915170244e-4
Detector2,0.5,17,8,100,0.06544764099021737,0.006116424727903299
Detector2,0.5,17,9,100,0.14010312881969458,0.012047424211462664
Detector2,0.5,17,10,100,0.3446988722109835,0.022588155970745958
Detector,0.5,18,0,100,0.03222018941058591,0.0031182048804931873
Detector,0.5,18,1,100,0.03222043137312363,0.0031182275175253463
Detector,0.5,18,2,100,0.032220958612752676,0.003118276843882796
Detector,0.5,18,3,100,0.03222233043435134,0.0031184051855730815
Detector,0.5,18,4,100,0.03222732198698715,0.00311887217045342
Detector,0.5,18,5,100,0.03225097203494129,0.003121084683774272
Detector,0.5,18,6,100,0.03239873590974742,0.003134905782119787
Detector,0.5,18,7,100,0.033640770609962595,0.003250906916273047
Detector,0.5,18,8,100,0.048075779393042486,0.0045764498828794
Detector,0.5,18,9,100,0.3210612077098023,0.02179809086137255
Detector,0.5,18,10,100,0.4789952430740354,0.024955880018648114
Liar,0.5,18,0,100,5.275945764199457,0.20901368762385353
Liar,0.5,18,1,100,3.1979613001371985,0.13172677952363168
Liar,0.5,18,2,100,2.597091722106173,0.041566344692166815
Liar,0.5,18,3,100,3.1270628384273245,0.009261953183817295
Liar,0.5,18,4,100,4.024620432388322,0.0018340290648073236
Liar,0.5,18,5,100,5.004540508674762,3.4539090527342626e-4
Liar,0.5,18,6,100,6.000794653493286,6.224959611650931e-5
Liar,0.5,18,7,100,7.000127668031713,1.0497239344680893e-5
Liar,0.5,18,8,100,8.000016214875286,1.4592840034718935e-6
Liar,0.5,18,9,100,9.000000120994878,6.502969661018372e-8
Liar,0.5,18,10,100,9.999999936923189,5.697142076504053e-9
Detector2,0.5,18,0,100,1.5339764042047666e-6,1.533974051121158e-7
Detector2,0.5,18,1,100,3.316024098574156e-6,3.3160131025583335e-7
Detector2,0.5,18,2,100,6.324727197339503e-6,6.324687195165383e-7
Detector2,0.5,18,3,100,1.3280710837984501e-5,1.328053446070414e-6
Detector2,0.5,18,4,100,3.6354456720719334e-5,3.6353135074195876e-6
Detector2,0.5,18,5,100,1.3485889872092067e-4,1.3484071179835645e-5
Detector2,0.5,18,6,100,6.873453860638287e-4,6.868729423840854e-5
Detector2,0.5,18,7,100,0.004739383688038555,4.716921930296109e-4
Detector2,0.5,18,8,100,0.03495106193822567,0.0033729485207615985
Detector2,0.5,18,9,100,0.11427780293447334,0.010121838669094302
Detector2,0.5,18,10,100,0.3730808182378534,0.023389152130082722
Detector,0.5,19,0,100,0.03222012326432045,0.003118198692115245
Detector,0.5,19,1,100,0.03222026662186417,0.0031182121040680155
Detector,0.5,19,2,100,0.03222058787840975,0.0031182421595179425
Detector,0.5,19,3,100,0.032221399614155724,0.0031183181021060607
Detector,0.5,19,4,100,0.03222432948228308,0.003118592207170034
Detector,0.5,19,5,100,0.03223822712243986,0.0031198923834441844
Detector,0.5,19,6,100,0.03232519387916649,0.003128027571984079
Detector,0.5,19,7,100,0.03305188935944606,0.0031959461969216993
Detector,0.5,19,8,100,0.04102331116136743,0.003934039910272505
Detector,0.5,19,9,100,0.236027127341649,0.0180318322500498
Detector,0.5,19,10,100,0.42778829166818544,0.02447854691798009
Liar,0.5,19,0,100,3.835740584465987,0.16860746812406796
Liar,0.5,19,1,100,2.253133375800651,0.07700664791313165
Liar,0.5,19,2,100,2.2929407914115747,0.019982297171703682
Liar,0.5,19,3,100,3.0592940353066616,0.0041855301402343725
Liar,0.5,19,4,100,4.011335304808772,8.168683763763963e-4
Liar,0.5,19,5,100,5.002080855214135,1.5347133740050296e-4
Liar,0.5,19,6,100,6.0003630281063645,2.7692405953482593e-5
Liar,0.5,19,7,100,7.000058201768387,4.697119033718594e-6
Liar,0.5,19,8,100,8.000007647827854,6.897369861961909e-7
Liar,0.5,19,9,100,9.000000145473084,3.410188441907962e-8
Liar,0.5,19,10,100,9.999999967548098,2.8140117203957423e-9
Detector2,0.5,19,0,100,5.226597827179638e-7,5.226595095447153e-8
Detector2,0.5,19,1,100,1.6691057765793748e-6,1.6691029906652814e-7
Detector2,0.5,19,2,100,3.529703496876462e-6,3.529691038069686e-7
Detector2,0.5,19,3,100,7.496762455453113e-6,7.496706254005799e-7
Detector2,0.5,19,4,100,2.0384707949739948e-5,2.038429241342175e-6
Detector2,0.5,19,5,100,7.515134842758474e-5,7.5145700702414265e-6
Detector2,0.5,19,6,100,3.8167123100774005e-4,3.815255580791611e-5
Detector2,0.5,19,7,100,0.0026426792951470468,2.635695541290048e-4
Detector2,0.5,19,8,100,0.021167892613465387,0.0020719812935770182
Detector2,0.5,19,9,100,0.08666179729039918,0.007915153018079695
Detector2,0.5,19,10,100,0.3001987581668717,0.02100794637619398
Detector,0.5,20,0,100,0.03144987394492416,0.0030460779373772543
Detector,0.5,20,1,100,0.03144995471767211,0.003046085506592849
Detector,0.5,20,2,100,0.03145013784507567,0.003046102667460141
Detector,0.5,20,3,100,0.03145059262678228,0.003046145285020647
Detector,0.5,20,4,100,0.0314522249159796,0.003046298246381423
Detector,0.5,20,5,100,0.031459964798568094,0.003047023541344095
Detector,0.5,20,6,100,0.03150839852480837,0.0030515619347210223
Detector,0.5,20,7,100,0.031911647613633194,0.0030893294360216494
Detector,0.5,20,8,100,0.036218925749426416,0.003490711516698395
Detector,0.5,20,9,100,0.0938998706508301,0.008508268494258748
Detector,0.5,20,10,100,0.3913057801946635,0.023818556658090916
Liar,0.5,20,0,100,2.501423278426798,0.1379129947052798
Liar,0.5,20,1,100,1.6864508614774532,0.045693313618763484
Liar,0.5,20,2,100,2.1485215251201173,0.010435820239536108
Liar,0.5,20,3,100,3.0294231018687854,0.002110845707220552
Liar,0.5,20,4,100,4.00559659877406,4.0804423006137586e-4
Liar,0.5,20,5,100,5.001026295977441,7.634360732222656e-5
Liar,0.5,20,6,100,6.0001790537954545,1.3723219383384262e-5
Liar,0.5,20,7,100,7.000028756088992,2.3183214580721427e-6
Liar,0.5,20,8,100,8.000003856701289,3.4492751245521137e-7
Liar,0.5,20,9,100,9.00000020133934,2.7813273819349452e-8
Liar,0.5,20,10,100,9.999999979151234,1.69181987722383e-9
Detector2,0.5,20,0,100,1.976998180446934e-7,1.9769977895947535e-8
Detector2,0.5,20,1,100,8.933601129789069e-7,8.933593148866154e-8
Detector2,0.5,20,2,100,2.0154091331808405e-6,2.0154050713068665e-7
Detector2,0.5,20,3,100,4.32849188354254e-6,4.328473147700554e-7
Detector2,0.5,20,4,100,1.1789399268165064e-5,1.178926027822996e-6
Detector2,0.5,20,5,100,4.355509647755542e-5,4.355319943112625e-6
Detector2,0.5,20,6,100,2.2195919298708473e-4,2.2190992710373325e-5
Detector2,0.5,20,7,100,0.0015485613061085172,1.546163263989741e-4
Detector2,0.5,20,8,100,0.013103463837893552,0.0012931763073342568
Detector2,0.5,20,9,100,0.06631970811964825,0.006192140443457291
Detector2,0.5,20,10,100,0.1959605486243321,0.015756001200718288
Detector,0.5,21,0,100,0.03067963904567698,0.0029738398793703958
Detector,0.5,21,1,100,0.03067968041263449,0.0029738437622413103
Detector,0.5,21,2,100,0.030679773899036415,0.002973852537254042
Detector,0.5,21,3,100,0.030680002881867702,0.002973874030503629
Detector,0.5,21,4,100,0.030680819446966587,0.0029739506765029226
Detector,0.5,21,5,100,0.03068467688315241,0.002974312748772894
Detector,0.5,21,6,100,0.030708730697050397,0.002976570455602643
Detector,0.5,21,7,100,0.03090790896194409,0.0029952610125544266
Detector,0.5,21,8,100,0.032991201168366874,0.003190278181383522
Detector,0.5,21,9,100,0.052835542308354425,0.0050043947777336515
Detector,0.5,21,10,100,0.3072412248863086,0.021284405461666937
Liar,0.5,21,0,100,1.3551450773390452,0.08375844473856764
Liar,0.5,21,1,100,1.3203751825512888,0.022414144453466286
Liar,0.5,21,2,100,2.0659031382180695,0.004782584548265618
Liar,0.5,21,3,100,3.012872128980406,9.494836268903519e-4
Liar,0.5,21,4,100,4.002435035271942,1.822486391498055e-4
Liar,0.5,21,5,100,5.000444535745055,3.390832024662384e-5
Liar,0.5,21,6,100,6.000077085406244,6.051562835062159e-6
Liar,0.5,21,7,100,7.000012257410571,1.011403080344393e-6
Liar,0.5,21,8,100,8.000001620368298,1.4880605957828844e-7
Liar,0.5,21,9,100,9.000000106935225,1.4959537507153706e-8
Liar,0.5,21,10,100,9.999999984160837,1.0876464986962318e-9
Detector2,0.5,21,0,100,8.203042392547458e-8,8.203041719648414e-9
Detector2,0.5,21,1,100,4.609190992747232e-7,4.609188868283072e-8
Detector2,0.5,21,2,100,1.0718225918275014e-6,1.071821443023833e-7
Detector2,0.5,21,3,100,2.314482300412197e-6,2.314476943583878e-7
Detector2,0.5,21,4,100,6.3124363626649915e-6,6.312396515812159e-7
Detector2,0.5,21,5,100,2.3360387043083113e-5,2.335984133540031e-6
Detector2,0.5,21,6,100,1.193281924485635e-4,1.1931395323105045e-5
Detector2,0.5,21,7,100,8.365272943317086e-4,8.358275164175467e-5
Detector2,0.5,21,8,100,0.0073128193767773115,7.259342049539942e-4
Detector2,0.5,21,9,100,0.045514604838462494,0.00434430255848611
Detector2,0.5,21,10,100,0.12181194553309972,0.010697379545854088
Detector,0.5,22,0,100,0.028368956851692252,0.0027564159138839073
Detector,0.5,22,1,100,0.028368978792587922,0.002756417983485362
Detector,0.5,22,2,100,0.028369028879287012,0.002756422707973319
Detector,0.5,22,3,100,0.028369151675567007,0.002756434290877568
Detector,0.5,22,4,100,0.02836959046210451,0.002756475679911698
Detector,0.5,22,5,100,0.0283716699549249,0.0027566718298893712
Detector,0.5,22,6,100,0.02838467926147941,0.0027578989244702356
Detector,0.5,22,7,100,0.028492653414331503,0.002768082211574229
Detector,0.5,22,8,100,0.029618653954253962,0.0028741389292192116
Detector,0.5,22,9,100,0.040920521908184085,0.003924603279494591
Detector,0.5,22,10,100,0.1453801285481488,0.012424474677147253
Liar,0.5,22,0,100,0.9105994547631198,0.05294167566708559
Liar,0.5,22,1,100,1.2018952251343555,0.01237748977123046
Liar,0.5,22,2,100,2.0408019654540963,0.002544469031157774
Liar,0.5,22,3,100,3.007945378341715,5.005459282489608e-4
Liar,0.5,22,4,100,4.001504535041442,9.582280251985305e-5
Liar,0.5,22,5,100,5.000275404777313,1.7802916011475737e-5
Liar,0.5,22,6,100,6.000047975453406,3.172332625691018e-6
Liar,0.5,22,7,100,7.000007694580273,5.291159191602017e-7
Liar,0.5,22,8,100,8.000001041552588,7.789472974466546e-8
Liar,0.5,22,9,100,9.00000007975036,8.16779956376777e-9
Liar,0.5,22,10,100,9.999999989362822,4.861166235270049e-10
Detector2,0.5,22,0,100,3.5636395606529164e-8,3.563639433657647e-9
Detector2,0.5,22,1,100,2.2094850676959503e-7,2.209484579513524e-8
Detector2,0.5,22,2,100,5.164423192578643e-7,5.164420525451952e-8
Detector2,0.5,22,3,100,1.11027928034237e-6,1.1102780476222897e-7
Detector2,0.5,22,4,100,3.0119311538938897e-6,3.0119220821646136e-7
Detector2,0.5,22,5,100,1.1095329539472246e-5,1.1095206433134657e-6
Detector2,0.5,22,6,100,5.6467357350310116e-5,5.646416878786399e-6
Detector2,0.5,22,7,100,3.951609044782957e-4,3.9500475233786756e-5
Detector2,0.5,22,8,100,0.003508438068332313,3.496128930652989e-4
Detector2,0.5,22,9,100,0.025855542876770686,0.002518703377931816
Detector2,0.5,22,10,100,0.07894268703226051,0.007271073919638708
Detector,0.5,23,0,100,0.028368955306344784,0.0027564157681171397
Detector,0.5,23,1,100,0.028368965931516332,0.00275641677034928
Detector,0.5,23,2,100,0.02836899018159904,0.0027564190577675377
Detector,0.5,23,3,100,0.0283690494615388,0.002756424649418756
Detector,0.5,23,4,100,0.02836926101516444,0.0027564446044617908
Detector,0.5,23,5,100,0.028370262998787102,0.002756539117616675
Detector,0.5,23,6,100,0.028376527961711126,0.002757130062254935
Detector,0.5,23,7,100,0.028428472314390968,0.0027620294276260874
Detector,0.5,23,8,100,0.028967244005364632,0.00281281427800983
Detector,0.5,23,9,100,0.034315817873954296,0.0033138242517595897
Detector,0.5,23,10,100,0.06430159819458607,0.006016690266420808
Liar,0.5,23,0,100,0.5005818589170952,0.013799283925140326
Liar,0.5,23,1,100,1.1046119259859413,0.002963219793554162
Liar,0.5,23,2,100,2.0208360785011976,5.943964186236819e-4
Liar,0.5,23,3,100,3.00404555540313,1.1572158489175672e-4
Liar,0.5,23,4,100,4.000766001872073,2.1958333319607974e-5
Liar,0.5,23,5,100,5.00014033181116,4.033860052623394e-6
Liar,0.5,23,6,100,6.000024483359375,7.067948598914823e-7
Liar,0.5,23,7,100,7.000003938514959,1.1458922060201497e-7
Liar,0.5,23,8,100,8.000000537845029,1.5945897166860646e-8
Liar,0.5,23,9,100,9.000000043499988,1.426843117990932e-9
Liar,0.5,23,10,100,9.999999993785018,1.6194858820264646e-10
Detector2,0.5,23,0,100,1.6377239082805403e-8,1.637723881459144e-9
Detector2,0.5,23,1,100,1.0836495170476761e-7,1.0836493996180484e-8
Detector2,0.5,23,2,100,2.5563391230627533e-7,2.556338469575782e-8
Detector2,0.5,23,3,100,5.514484901533822e-7,5.514481860579448e-8
Detector2,0.5,23,4,100,1.4994471382503496e-6,1.4994448899086293e-7
Detector2,0.5,23,5,100,5.536192041738026e-6,5.536161392315703e-7
Detector2,0.5,23,6,100,2.8239592821000614e-5,2.8238795346397918e-6
Detector2,0.5,23,7,100,1.9817737046315818e-4,1.981380961929945e-5
Detector2,0.5,23,8,100,0.0017781811176182285,1.7750191895311748e-4
Detector2,0.5,23,9,100,0.014352622822098687,0.0014146625040225259
Detector2,0.5,23,10,100,0.049525125622421395,0.004707238755450477
Detector,0.5,24,0,100,0.032990312381092186,0.003190195167009014
Detector,0.5,24,1,100,0.03299031716990774,0.003190195614293663
Detector,0.5,24,2,100,0.032990328112273516,0.003190196636331805
Detector,0.5,24,3,100,0.03299035483975807,0.003190199132730492
Detector,0.5,24,4,100,0.0329904502079861,0.003190208040306049
Detector,0.5,24,5,100,0.032990901994893705,0.003190250238045702
Detector,0.5,24,6,100,0.032993727475653836,0.003190514142291612
Detector,0.5,24,7,100,0.03301715370873798,0.0031927021269711545
Detector,0.5,24,8,100,0.03325958818877241,0.003215338798228568
Detector,0.5,24,9,100,0.035637896831478326,0.0034367837140907237
Detector,0.5,24,10,100,0.049751600565105025,0.004727637880631527
Liar,0.5,24,0,100,0.2822910226465495,0.007615706982270797
Liar,0.5,24,1,100,1.0578620309204447,0.0015763344841918272
Liar,0.5,24,2,100,2.011479441456256,3.1344629653140424e-4
Liar,0.5,24,3,100,3.0022286400907556,6.089001081538393e-5
Liar,0.5,24,4,100,4.000422426298081,1.1544508573682382e-5
Liar,0.5,24,5,100,5.000077528279506,2.119332746778836e-6
Liar,0.5,24,6,100,6.000013565183404,3.7096476824875994e-7
Liar,0.5,24,7,100,7.000002193484627,6.00260993270839e-8
Liar,0.5,24,8,100,8.00000030325655,8.31109000476433e-9
Liar,0.5,24,9,100,9.000000025979388,7.176740091564424e-10
Liar,0.5,24,10,100,9.999999996835953,8.386766875031262e-11
Detector2,0.5,24,0,100,7.618971459711891e-9,7.618971401663166e-10
Detector2,0.5,24,1,100,5.19865648735898e-8,5.198656217098687e-9
Detector2,0.5,24,2,100,1.2306826826290271e-7,1.2306825311710407e-8
Detector2,0.5,24,3,100,2.657146738202461e-7,2.657146032159582e-8
Detector2,0.5,24,4,100,7.228384596612183e-7,7.228379371657795e-8
Detector2,0.5,24,5,100,2.6701547781680098e-6,2.6701476484414703e-7
Detector2,0.5,24,6,100,1.3627870717636333e-5,1.3627684998776037e-6
Detector2,0.5,24,7,100,9.572273126687223e-5,9.571356842559103e-6
Detector2,0.5,24,8,100,8.632466415051473e-4,8.625014467410775e-5
Detector2,0.5,24,9,100,0.007323680652705452,7.27004435440264e-4
Detector2,0.5,24,10,100,0.03323591156692272,0.003213128574923841
Detector,0.5,25,0,100,0.02836895429324435,0.0027564156725552163
Detector,0.5,25,1,100,0.028368956715359737,0.002756415901024178
Detector,0.5,25,2,100,0.02836896223572772,0.0027564164217395576
Detector,0.5,25,3,100,0.02836897568178126,0.0027564176900547765
Detector,0.5,25,4,100,0.028369023582553266,0.0027564222083525805
Detector,0.5,25,5,100,0.028369250210686404,0.0027564435853169875
Detector,0.5,25,6,100,0.028370665813802595,0.002756577113508413
Detector,0.5,25,7,100,0.02838238789172414,0.0027576827949287856
Detector,0.5,25,8,100,0.028503441211925384,0.0027690995051003696
Detector,0.5,25,9,100,0.02968264298056626,0.00288015836862545
Detector,0.5,25,10,100,0.03695639637422399,0.0035590621141255233
Liar,0.5,25,0,100,0.16115944366821677,0.003197250059960498
Liar,0.5,25,1,100,1.0326803141866907,6.512262135843342e-4
Liar,0.5,25,2,100,2.006470542988241,1.290924250624069e-4
Liar,0.5,25,3,100,3.001256378279824,2.5078673655545483e-5
Liar,0.5,25,4,100,4.000238339031852,4.759690943944605e-6
Liar,0.5,25,5,100,5.000043801805606,8.75258978405094e-7
Liar,0.5,25,6,100,6.00000768042989,1.5361343305389549e-7
Liar,0.5,25,7,100,7.000001246648758,2.4974034535634268e-8
Liar,0.5,25,8,100,8.000000173879432,3.4957934191265646e-9
Liar,0.5,25,9,100,9.000000015487172,3.1616379067180104e-10
Liar,0.5,25,10,100,9.99999999834097,3.1450388837615324e-11
Detector2,0.5,25,0,100,3.5346637192327113e-9,3.5346637067388634e-10
Detector2,0.5,25,1,100,2.4603546448277295e-8,2.46035458429428e-9
Detector2,0.5,25,2,100,5.826406031278016e-8,5.826405691807943e-9
Detector2,0.5,25,3,100,1.2563209387716894e-7,1.2563207809374595e-8
Detector2,0.5,25,4,100,3.4127932186333205e-7,3.4127920539175653e-8
Detector2,0.5,25,5,100,1.2591425092415624e-6,1.2591409238017037e-7
Detector2,0.5,25,6,100,6.419796877942374e-6,6.41975566415042e-7
Detector2,0.5,25,7,100,4.50601362145639e-5,4.5058105798688225e-6
Detector2,0.5,25,8,100,4.0691059398310594e-4,4.0674501775161024e-5
Detector2,0.5,25,9,100,0.0035296980061732867,3.517239238158503e-4
Detector2,0.5,25,10,100,0.01831287988286242,0.0017977518313258272
Detector,0.8,-5,0,100,0.4141920996086903,0.02426370042304351
Detector,0.8,-5,1,100,0.5179365511846666,0.024967828013159984
Detector,0.8,-5,2,100,0.5336744361222315,0.024886603235184976
Detector,0.8,-5,3,100,0.5470422580524349,0.024778702595732813
Detector,0.8,-5,4,100,0.5482795767606777,0.024766908246780982
Detector,0.8,-5,5,100,0.53647764614401106,0.02486693813317923
Detector,0.8,-5,6,100,0.5276471522464181,0.02492356349726634
Detector,0.8,-5,7,100,0.5245887184519277,0.02493953949248918
Detector,0.8,-5,8,100,0.5237957788665494,0.02494337609081343
Detector,0.8,-5,9,100,0.524378834395067,0.02494056724335379
Detector,0.8,-5,10,100,0.5299462343934528,0.02491032230456524
Liar,0.8,-5,0,100,7.432210578356707,0.2219417618398904
Liar,0.8,-5,1,100,7.096248717043917,0.2557079931261591
Liar,0.8,-5,2,100,6.423213690557002,0.323354317559438
Liar,0.8,-5,3,100,6.43000023830083,0.32268435492896436
Liar,0.8,-5,4,100,6.832359630459777,0.2822862098187825
